,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Daily_Return,Daily Return,Cumulative Return
0,2014-01-02 00:00:00-05:00,12.93358294642055,12.957459429560208,12.735759823647792,12.752813339233398,40830400,0.0,0.0,0.0,,,
1,2014-01-03 00:00:00-05:00,12.773281069734187,12.78692440555978,12.65731531741689,12.71188735961914,27533600,0.0,0.0,0.0,-0.0032091726370957474,-0.0032091726370957474,0.9967908273629043
2,2014-01-06 00:00:00-05:00,12.715298388982502,12.769870434815465,12.67436967988283,12.732353210449219,22472200,0.0,0.0,0.0,0.0016099773582867183,0.0016099773582867183,0.9983956380259064
3,2014-01-07 00:00:00-05:00,12.783513095990605,12.855138658404956,12.742584389053853,12.8449068069458,17296400,0.0,0.0,0.0,0.008839968121856057,0.008839968121856057,1.0072214236390555
4,2014-01-08 00:00:00-05:00,12.817619531373795,12.834673048305012,12.742582495556512,12.776689529418945,28752800,0.0,0.0,0.0,-0.005310842542661898,-0.005310842542661898,1.0018722292525128
5,2014-01-09 00:00:00-05:00,12.821028729749253,12.85854724477672,12.756224849947165,12.851725578308105,18738600,0.0,0.0,0.0,0.005872886612481754,0.005872886612481754,1.0077561112551072
6,2014-01-10 00:00:00-05:00,12.933584040988361,13.12799829863703,12.913120340993727,13.035907745361328,53048200,0.0,0.0,0.0,0.014331318073278476,0.014331318073278476,1.0221985846257944
7,2014-01-13 00:00:00-05:00,13.025674399466064,13.039317733325085,12.889244964175647,12.902888298034668,24834000,0.0,0.0,0.0,-0.010204080139643024,-0.010204080139643024,1.011767988349643
8,2014-01-14 00:00:00-05:00,12.923353992950563,12.974515852270768,12.87901380161306,12.919943809509277,15348200,0.0,0.0,0.0,0.0013218367144360865,0.0013218367144360865,1.0131053804231347
9,2014-01-15 00:00:00-05:00,12.90971251717767,12.957464199937247,12.882427142415372,12.89607048034668,11903800,0.0,0.0,0.0,-0.001847788931173766,-0.001847788931173766,1.0112333755150762
10,2014-01-16 00:00:00-05:00,12.87900830763449,12.988153647697947,12.87900830763449,12.984742164611816,16715000,0.0,0.0,0.0,0.0068758684593319686,0.0068758684593319686,1.0181864831868042
11,2014-01-17 00:00:00-05:00,12.98815635277275,13.01203153494992,12.950637837608673,12.981334686279297,8632600,0.0,0.0,0.0,-0.00026242171691370775,-0.00026242171691370775,1.0179192889417479
12,2014-01-21 00:00:00-05:00,13.02908158732613,13.131403955329578,13.015438257965805,13.124582290649414,11455400,0.0,0.0,0.0,0.01103489031228233,0.01103489031228233,1.0291519166419765
13,2014-01-22 00:00:00-05:00,13.13140865666903,13.179159025426378,13.100711805167883,13.138230323791504,14949400,0.0,0.0,0.0,0.0010398832389364454,0.0010398832389364454,1.0302221144704118
14,2014-01-23 00:00:00-05:00,13.114358020775247,13.131411541778284,13.025677629799045,13.100714683532715,18847800,0.0,0.0,0.0,-0.002855456125689382,-0.002855456125689382,1.0272803604228267
15,2014-01-24 00:00:00-05:00,13.076837478141776,13.151874520308645,12.954050064086914,12.954050064086914,30035200,0.0,0.0,0.0,-0.011195161713593693,-0.011195161713593693,1.0157797906626944
16,2014-01-27 00:00:00-05:00,12.977920499539126,13.039314184093758,12.936991810202564,12.984742164611816,16843600,0.0,0.0,0.0,0.0023693053811788545,0.0023693053811788545,1.0181864831868042
17,2014-01-28 00:00:00-05:00,13.018854070744439,13.039319073636568,12.967693515164214,13.03249740600586,15803200,0.0,0.0,0.0,0.0036777966623160463,0.0036777966623160463,1.021931166036284
18,2014-01-29 00:00:00-05:00,12.977927301533047,13.087071397701557,12.971105632884983,13.025677680969238,22085200,0.0,0.0,0.0,-0.0005232861226949215,-0.0005232861226949215,1.0213964036387477
19,2014-01-30 00:00:00-05:00,13.04614000923082,13.24396445612101,13.04614000923082,13.226909637451172,16803800,0.0,0.0,0.0,0.01544886657036959,0.01544886657036959,1.037175820394018
20,2014-01-31 00:00:00-05:00,13.148462550870525,13.36334051753876,13.093890513426212,13.336053848266602,28027200,0.0,0.0,0.0,0.008251678873377521,0.008251678873377521,1.0457342621991412
21,2014-02-03 00:00:00-05:00,13.36334307693198,13.510005699609149,13.21327027049266,13.230323791503906,41110800,0.0,0.0,0.0,-0.007928136611148884,-0.007928136611148884,1.0374435381094675
22,2014-02-04 00:00:00-05:00,13.295126622200938,13.295126622200938,13.093891967816848,13.151875495910645,21823800,0.0,0.0,0.0,-0.005929431269372176,-0.005929431269372176,1.0312920879543932
23,2014-02-05 00:00:00-05:00,13.124590865388058,13.145055872799027,13.049553805981516,13.093894004821777,15622400,0.0,0.0,0.0,-0.004408610095715693,-0.004408610095715693,1.0267455232438056
24,2014-02-06 00:00:00-05:00,13.114358243285837,13.196215665929392,13.070018047045417,13.189393997192383,21078200,0.0,0.0,0.0,0.007293475289737117,0.007293475289737117,1.0342340663464324
25,2014-02-07 00:00:00-05:00,13.23031904478176,13.271247740744563,13.179157199003416,13.261015892028809,20122000,0.0,0.0,0.0,0.005430264260182893,0.005430264260182893,1.039850230633577
26,2014-02-10 00:00:00-05:00,13.213271563545876,13.366754568767217,13.175753032989412,13.359932899475098,14652800,0.0,0.0,0.0,0.007459233006857913,0.007459233006857913,1.0476067157961078
27,2014-02-11 00:00:00-05:00,13.363343279513732,13.53046960949785,13.339468089516,13.486130714416504,20196400,0.0,0.0,0.0,0.009445991674581267,0.009445991674581267,1.0575024001117532
28,2014-02-12 00:00:00-05:00,13.482717407775105,13.527057597965666,13.421323698618975,13.503182411193848,11637800,0.0,0.0,0.0,0.001264387624473784,0.001264387624473784,1.058839493059306
29,2014-02-13 00:00:00-05:00,13.448609535664755,13.663487504382937,13.441787868281635,13.6498441696167,16418200,0.0,0.0,0.0,0.010861273584016118,0.010861273584016118,1.070339838474984
30,2014-02-14 00:00:00-05:00,13.619146609349777,13.748755680695066,13.591859941235002,13.73852252960205,14478800,0.0,0.0,0.0,0.006496657315893772,0.006496657315893772,1.077293469617105
31,2014-02-18 00:00:00-05:00,13.77263287502449,13.830615101581659,13.7453462029269,13.786274909973145,19472400,0.0,0.0,0.0,0.0034758017296403487,0.0034758017296403487,1.0810379281221305
32,2014-02-19 00:00:00-05:00,13.776043905064384,13.857902625287467,13.677131664282388,13.707828521728516,20743400,0.0,0.0,0.0,-0.005690180179700355,-0.005690180179700355,1.0748866275300257
