,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Daily Return,Cumulative Return
0,2014-01-02 00:00:00-05:00,27.57554535738275,27.63215621421683,27.397551418328465,27.517696380615234,73129082,0.0,0.0,,,
1,2014-01-03 00:00:00-05:00,27.56417254839006,27.61188370713167,27.315229042277636,27.316959381103516,66917888,0.0,0.0,-0.007294832995291212,-0.007294832995291212,0.9927051670047088
2,2014-01-06 00:00:00-05:00,27.51498025523284,27.659597977089472,27.35256124474395,27.62152862548828,71037271,0.0,0.0,0.011149456282292247,0.011149456282292247,1.0037732898654335
3,2014-01-07 00:00:00-05:00,27.811382928346127,28.174538251039113,27.71645472598673,28.15401840209961,102486711,0.0,0.0,0.019278070516342227,0.019278070516342227,1.02312410212988
4,2014-01-08 00:00:00-05:00,28.330530752632153,28.363162973836044,28.01632280545859,28.212610244750977,90036218,0.0,0.0,0.0020811182906308456,0.0020811182906308456,1.025253344412408
5,2014-01-09 00:00:00-05:00,28.26724398782282,28.286525716961098,27.82522762231831,27.940921783447266,83692529,0.0,0.0,-0.009630036318750701,-0.009630036318750701,1.0153801174697958
6,2014-01-10 00:00:00-05:00,28.15945973476639,28.15945973476639,27.743400339190934,27.93943977355957,86061375,0.0,0.0,-5.3040837348916625e-05,-5.3040837348916625e-05,1.0153262608581377
7,2014-01-13 00:00:00-05:00,27.847726330100286,28.35302883884031,27.61781843096385,27.761449813842773,97118665,0.0,0.0,-0.006370562944688629,-0.006370562944688629,1.0088580610039457
8,2014-01-14 00:00:00-05:00,28.131525126021376,28.454136768975964,27.887772634450357,28.414581298828125,99676216,0.0,0.0,0.023526562530595152,0.023526562530595152,1.03259302326065
9,2014-01-15 00:00:00-05:00,28.503330586690506,28.553020084525084,28.275895165047835,28.39529800415039,78300393,0.0,0.0,-0.0006786408173654612,-0.0006786408173654612,1.0318922634873384
10,2014-01-16 00:00:00-05:00,28.40716578673846,28.625455414297893,28.37997258427314,28.583181381225586,67608467,0.0,0.0,0.006616707352313567,0.006616707352313567,1.0387199926139505
11,2014-01-17 00:00:00-05:00,28.598758010258564,28.692203885560396,28.286034270317643,28.442520141601562,108457005,0.0,0.0,-0.0049211190926569115,-0.0049211190926569115,1.0336083278263737
12,2014-01-21 00:00:00-05:00,28.699617911842008,28.775512391315395,28.461552440309717,28.768096923828125,79492846,0.0,0.0,0.011446833142973123,0.011446833142973123,1.0454398698901897
13,2014-01-22 00:00:00-05:00,28.84003341712915,28.871677413414226,28.64844478009377,28.80072784423828,63091600,0.0,0.0,0.0011342745575613211,0.0011342745575613211,1.0466256857360663
14,2014-01-23 00:00:00-05:00,28.676627583068395,28.73818334667171,28.537447000918974,28.679100036621094,78256228,0.0,0.0,-0.004223081037221799,-0.004223081037221799,1.042205700649565
15,2014-01-24 00:00:00-05:00,28.454381605311127,28.51717359225293,27.761941303338702,27.782459259033203,156283602,0.0,0.0,-0.031264606505885695,-0.031264606505885695,1.0096215495205656
16,2014-01-27 00:00:00-05:00,27.838579923669933,27.848467844910704,26.75504701257907,27.2237606048584,174796734,0.0,0.0,-0.02010976238516926,-0.02010976238516926,0.9893183000607606
17,2014-01-28 00:00:00-05:00,27.448476019498052,27.829924852869812,27.439082210847502,27.762187957763672,88739375,0.0,0.0,0.019777846298324686,0.019777846298324686,1.0088848853394823
18,2014-01-29 00:00:00-05:00,27.66602717296429,27.731043620565718,27.17901814310169,27.36442756652832,95552818,0.0,0.0,-0.014327415110094721,-0.014327415110094721,0.9944301727889232
