,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Daily Return,Cumulative Return
0,2014-01-02 00:00:00-05:00,17.23579528426317,17.277668602545432,17.12227118233579,17.156700134277344,234684800,0.0,0.0,,,
1,2014-01-03 00:00:00-05:00,17.148328361425026,17.174381989987175,16.762780047147636,16.77984046936035,392467600,0.0,0.0,-0.02196574294400966,-0.02196574294400966,0.9780342570559903
2,2014-01-06 00:00:00-05:00,16.67034310212706,16.960355280594396,16.55092515345558,16.871335983276367,412610800,0.0,0.0,0.005452704635844796,0.005452704635844796,0.9833671889834545
3,2014-01-07 00:00:00-05:00,16.88343546562028,16.93430364146784,16.684924016191996,16.750680923461914,317209200,0.0,0.0,-0.0071514822497786845,-0.0071514822497786845,0.9763346559864247
4,2014-01-08 00:00:00-05:00,16.712527515358698,16.92189573781373,16.70880698915324,16.856760025024414,258529600,0.0,0.0,0.006332823247437114,0.006332823247437114,0.982517610793134
5,2014-01-09 00:00:00-05:00,16.960359225278548,16.962221145177637,16.60520960011388,16.64150047302246,279148800,0.0,0.0,-0.012769924450629522,-0.012769924450629522,0.9699709351318927
6,2014-01-10 00:00:00-05:00,16.744168431754773,16.77425566699527,16.473696395439283,16.530458450317383,304976000,0.0,0.0,-0.006672596794086494,-0.006672596794086494,0.9634987101797745
7,2014-01-13 00:00:00-05:00,16.43647879657939,16.826988410791607,16.435547836448453,16.617000579833984,378492800,0.0,0.0,0.005235313332458746,0.005235313332458746,0.9685429278229855
8,2014-01-14 00:00:00-05:00,16.6942337842946,16.958192454474307,16.67686359228787,16.947647094726562,332561600,0.0,0.0,0.01989808649906677,0.01989808649906677,0.9878150787788667
9,2014-01-15 00:00:00-05:00,17.16879818718284,17.37599475402112,17.11110517447223,17.287904739379883,391638800,0.0,0.0,0.02007698430062277,0.02007698430062277,1.0076474266074285
10,2014-01-16 00:00:00-05:00,17.211603903323034,17.272088144420064,17.111726138343318,17.191442489624023,229278000,0.0,0.0,-0.005579753660727271,-0.005579753660727271,1.0020250021900932
11,2014-01-17 00:00:00-05:00,17.10551937483155,17.123818863360494,16.746336212233626,16.770219802856445,426739600,0.0,0.0,-0.024501881504231493,-0.024501881504231493,0.9774735043221542
12,2014-01-21 00:00:00-05:00,16.780151091755037,17.061789704426307,16.762471132967843,17.030773162841797,328526800,0.0,0.0,0.015536669348899856,0.015536669348899856,0.9926601869561179
13,2014-01-22 00:00:00-05:00,17.087842026265076,17.285732297998585,16.991688113614668,17.10645294189453,379985200,0.0,0.0,0.004443707771168981,0.004443707771168981,0.9970712787430248
14,2014-01-23 00:00:00-05:00,17.05775417314525,17.261228540424295,16.898634577452533,17.25130271911621,403239200,0.0,0.0,0.008467551848047705,0.008467551848047705,1.0055140314919806
15,2014-01-24 00:00:00-05:00,17.18368079790476,17.233929430979746,16.89676961751795,16.937713623046875,429354800,0.0,0.0,-0.0181777052536356,-0.0181777052536356,0.9872360937991245
16,2014-01-27 00:00:00-05:00,17.061788159011268,17.20850049556836,16.927792868393958,17.075124740600586,554878800,0.0,0.0,0.008112731187445377,0.008112731187445377,0.9952452748466604
17,2014-01-28 00:00:00-05:00,15.780461093974997,15.974009726555213,15.572953026549534,15.710362434387207,1065523200,0.0,0.0,-0.07992693037072218,-0.07992693037072218,0.9156983750622011
18,2014-01-29 00:00:00-05:00,15.63125899759999,15.737338719507287,15.465935776921762,15.532002449035645,502810000,0.0,0.0,-0.011353015316894588,-0.011353015316894588,0.9053024373844645
19,2014-01-30 00:00:00-05:00,15.58752831676345,15.71035872490063,15.406387009140944,15.501919746398926,678501600,0.0,0.0,-0.001936820621515345,-0.001936820621515345,0.9035490289550301
20,2014-01-31 00:00:00-05:00,15.359235970034938,15.556196929521722,15.308677560564066,15.527350425720215,464797200,0.0,0.0,0.0016404858067464723,0.0016404858067464723,0.9050312883127304
21,2014-02-03 00:00:00-05:00,15.589695857852933,15.748505677080512,15.487028548203545,15.556196212768555,401464000,0.0,0.0,0.0018577404552264642,0.0018577404552264642,0.9067126015502747
22,2014-02-04 00:00:00-05:00,15.690194411200308,15.802168026991678,15.594350257166445,15.78138542175293,376681200,0.0,0.0,0.014475852959449087,0.014475852959449087,0.919838039846796
23,2014-02-05 00:00:00-05:00,15.712221496979744,15.98269360192475,15.702605439891798,15.899256706237793,328344800,0.0,0.0,0.007469007399210303,0.007469007399210303,0.9267083169724868
24,2014-02-06 00:00:00-05:00,15.915478809223005,16.022818435305037,15.845270531601065,15.991926193237305,257765200,0.108929,0.0,0.0058285420955028755,0.0058285420955028755,0.9321096754082135
25,2014-02-07 00:00:00-05:00,16.268702028699398,16.317066779562712,16.143889875918486,16.215656280517578,370280400,0.0,0.0,0.013990190085724885,0.013990190085724885,0.9451500669479178
26,2014-02-10 00:00:00-05:00,16.183833644867537,16.599772617145398,16.163239917250802,16.506162643432617,345559200,0.0,0.0,0.01791517764619055,0.01791517764619055,0.9620825982995986
27,2014-02-11 00:00:00-05:00,16.556700806373673,16.77949052549612,16.522064106531797,16.7236385345459,282256800,0.0,0.0,0.013175436096881654,0.013175436096881654,0.9747584560934168
28,2014-02-12 00:00:00-05:00,16.75452579127783,16.83596576352668,16.6387624143839,16.72238540649414,308100800,0.0,0.0,-7.493154370497024e-05,-7.493154370497024e-05,0.9746854159375623
29,2014-02-13 00:00:00-05:00,16.683072116593312,17.001033177526136,16.66871917526182,16.98792839050293,307398000,0.0,0.0,0.015879491923781686,0.015879491923781686,0.9901629251281706
30,2014-02-14 00:00:00-05:00,16.926769189399284,17.036293482460252,16.887454827493517,16.974197387695312,272924400,0.0,0.0,-0.0008082800028338388,-0.0008082800028338388,0.989362596236242
31,2014-02-18 00:00:00-05:00,17.036915549567567,17.198858980649774,17.024745629036662,17.036603927612305,260251600,0.0,0.0,0.0036765532114191313,0.0036765532114191313,0.9930000404666923
32,2014-02-19 00:00:00-05:00,16.997912077098967,17.064687499844325,16.67340028681878,16.76763343811035,313768000,0.0,0.0,-0.01578779964861521,-0.01578779964861521,0.9773227547767374
33,2014-02-20 00:00:00-05:00,16.630966529527633,16.756091943025368,16.506466026533342,16.57355308532715,305858000,0.0,0.0,-0.011574701552223066,-0.011574701552223066,0.9660105355700002
34,2014-02-21 00:00:00-05:00,16.624723250748712,16.680265287922897,16.369169888348186,16.38945198059082,278784800,0.0,0.0,-0.011108125324033047,-0.011108125324033047,0.9552799694765524
35,2014-02-24 00:00:00-05:00,16.323929683420083,16.53517444098037,16.301151277779002,16.46122169494629,288909600,0.0,0.0,0.0043790185565972806,0.0043790185565972806,0.9594631581896359
36,2014-02-25 00:00:00-05:00,16.518328148358457,16.524255634157953,16.25684553610929,16.289920806884766,231952000,0.0,0.0,-0.010406328961240718,-0.010406328961240718,0.9494786689393236
37,2014-02-26 00:00:00-05:00,16.3382762959007,16.3816484031383,16.088338841260374,16.1429443359375,276217200,0.0,0.0,-0.00902254054452789,-0.00902254054452789,0.9409119591526542
